filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
RAxML_parsimonyTree.3_0-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,125,125,0.139198,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,110,110,0.122494,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,111,111,0.123608,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,96,96,0.106904,0
RAxML_parsimonyTree.3_0-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,93,93,0.103563,0
RAxML_parsimonyTree.3_1-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,241,241,0.268374,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,240,240,0.267261,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,233,233,0.259465,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,244,244,0.271715,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,243,243,0.270601,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,242,242,0.269488,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,241,241,0.268374,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,232,232,0.258352,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,228,228,0.253898,1
RAxML_parsimonyTree.3_1-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,231,231,0.257238,1
RAxML_parsimonyTree.3_2-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,467,467,0.520045,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,450,450,0.501114,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,468,468,0.521158,2
